id,date,store_nbr,product_type,sales,special_offer
1373784,2015-02-12,54,PLAYERS AND ELECTRONICS,0.0,0
1122046,2014-09-23,41,GROCERY II,21.0,0
1483688,2015-04-15,39,DAIRY,419.0,0
1079971,2014-08-31,11,GROCERY II,15.0,0
164040,2013-04-03,11,PRODUCE,0.0,0
2750790,2017-03-28,41,DELI,215.751,7
373575,2013-07-29,40,HOME AND KITCHEN I,0.0,0
1524498,2015-05-08,33,PRODUCE,0.0,0
731924,2014-02-16,45,HOME APPLIANCES,5.0,0
1848717,2015-11-06,30,MEATS,37.438,0
2731533,2017-03-17,50,MEATS,772.274,52
242036,2013-05-16,5,HARDWARE,0.0,0
2617840,2017-01-13,11,HOME AND KITCHEN II,12.0,0
1923684,2015-12-18,34,HOME AND KITCHEN I,78.0,0
102662,2013-02-27,39,SEAFOOD,9.436,0
2979222,2017-08-03,50,HOME AND KITCHEN I,65.0,0
1879115,2015-11-23,33,PREPARED FOODS,33.0,0
1940133,2015-12-28,45,PRODUCE,6774.996,0
1729334,2015-08-31,31,BEAUTY,0.0,0
1512638,2015-05-01,50,HOME APPLIANCES,0.0,0
2684322,2017-02-19,27,BEVERAGES,4510.0,18
1274458,2014-12-18,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
544903,2013-11-02,48,CLEANING,3162.0,0
646039,2013-12-30,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
63946,2013-02-05,52,PERSONAL CARE,0.0,0
1287808,2014-12-26,42,HOME AND KITCHEN II,0.0,0
1412986,2015-03-06,54,PERSONAL CARE,151.0,0
2291786,2016-07-13,13,BEAUTY,1.0,1
2441211,2016-10-04,6,BEVERAGES,3685.0,52
47519,2013-01-27,41,SEAFOOD,5.0,0
2545116,2016-12-02,20,MEATS,191.891,0
2892508,2017-06-16,18,PERSONAL CARE,125.0,11
1548883,2015-05-22,18,POULTRY,154.969,0
1751869,2015-09-13,13,SCHOOL AND OFFICE SUPPLIES,6.0,0
2567469,2016-12-14,48,BEVERAGES,3178.0,63
919901,2014-06-02,2,PET SUPPLIES,0.0,0
81757,2013-02-15,52,HOME AND KITCHEN II,0.0,0
907813,2014-05-26,30,HOME AND KITCHEN II,0.0,0
92069,2013-02-21,41,SEAFOOD,5.0,0
936129,2014-06-11,25,HOME CARE,0.0,0
491847,2013-10-04,1,HOME AND KITCHEN I,0.0,0
2599812,2017-01-02,6,CELEBRATION,15.0,0
1125396,2014-09-25,35,PRODUCE,232.733,0
1813660,2015-10-17,47,GROCERY II,82.0,0
2454603,2016-10-12,30,PRODUCE,330.79102,1
1235608,2014-11-26,28,"LIQUOR,WINE,BEER",40.0,0
957066,2014-06-23,13,AUTOMOTIVE,1.0,0
1108772,2014-09-16,2,BREAD/BAKERY,458.98,0
478375,2013-09-26,31,CLEANING,609.0,0
478742,2013-09-26,41,FROZEN FOODS,46.0,0
2550967,2016-12-05,35,BABY CARE,0.0,0
834468,2014-04-15,22,PRODUCE,0.0,0
1583870,2015-06-10,5,BEAUTY,4.0,0
1483712,2015-04-15,39,SEAFOOD,8.3,0
1359387,2015-02-04,50,HOME CARE,0.0,0
1907573,2015-12-09,32,DAIRY,156.0,56
2042761,2016-02-24,25,POULTRY,180.766,0
2856921,2017-05-27,2,GROCERY I,4586.0,45
694635,2014-01-26,49,HOME CARE,521.0,0
317416,2013-06-28,15,"LIQUOR,WINE,BEER",32.0,0
1050265,2014-08-14,28,CLEANING,716.0,0
2246325,2016-06-17,37,HOME AND KITCHEN I,45.0,0
2401644,2016-09-12,45,BEVERAGES,7375.0,14
2898288,2017-06-19,3,PRODUCE,8046.9487,2
2089359,2016-03-21,32,PRODUCE,170.974,0
598504,2013-12-02,51,HOME AND KITCHEN II,0.0,0
972462,2014-07-01,44,HOME CARE,615.0,1
2086319,2016-03-19,47,PET SUPPLIES,15.0,0
1004664,2014-07-19,48,GROCERY I,7716.0,9
15397,2013-01-09,40,LADIESWEAR,0.0,0
2210378,2016-05-28,29,BREAD/BAKERY,568.0,18
2425467,2016-09-26,14,AUTOMOTIVE,14.0,0
1370393,2015-02-11,10,BEAUTY,2.0,0
2407493,2016-09-16,1,FROZEN FOODS,112.0,0
907443,2014-05-26,20,DELI,0.0,0
1878731,2015-11-23,23,DAIRY,477.0,1
2259786,2016-06-25,15,GROCERY I,2708.0,26
1735578,2015-09-03,7,DELI,172.293,0
1858775,2015-11-12,13,HOME APPLIANCES,0.0,0
2228603,2016-06-07,4,HARDWARE,0.0,0
1079717,2014-08-30,53,MAGAZINES,0.0,0
2132922,2016-04-14,6,AUTOMOTIVE,6.0,0
1793066,2015-10-06,2,FROZEN FOODS,110.0,0
1369120,2015-02-10,24,HOME AND KITCHEN II,22.0,0
864109,2014-05-01,54,BOOKS,0.0,0
2055302,2016-03-02,27,PREPARED FOODS,77.292,1
2848706,2017-05-22,39,HARDWARE,0.0,0
2597544,2017-01-01,41,HOME AND KITCHEN I,0.0,0
2169968,2016-05-05,44,LAWN AND GARDEN,13.0,0
2309559,2016-07-23,11,LINGERIE,3.0,0
2774630,2017-04-11,10,MAGAZINES,0.0,0
1713431,2015-08-22,35,BREAD/BAKERY,106.0,0
1341577,2015-01-25,50,POULTRY,642.156,0
983989,2014-07-08,18,POULTRY,207.173,2
2472740,2016-10-22,4,HOME APPLIANCES,0.0,0
2878421,2017-06-08,22,PREPARED FOODS,18.0,0
941562,2014-06-14,28,CELEBRATION,0.0,0
828498,2014-04-11,6,AUTOMOTIVE,3.0,0
2707935,2017-03-04,39,LINGERIE,18.0,0
696623,2014-01-27,54,PET SUPPLIES,0.0,0
191661,2013-04-18,36,PRODUCE,0.0,0
473111,2013-09-23,33,MAGAZINES,0.0,0
728085,2014-02-14,38,CELEBRATION,0.0,0
627853,2013-12-19,25,POULTRY,171.948,0
718450,2014-02-09,18,CLEANING,791.0,0
1413936,2015-03-07,31,HOME CARE,0.0,0
432088,2013-08-31,32,LADIESWEAR,0.0,0
2466785,2016-10-19,23,BEAUTY,4.0,0
495332,2013-10-05,8,BEAUTY,3.0,0
1050406,2014-08-14,31,HOME AND KITCHEN II,0.0,0
2588497,2016-12-27,38,EGGS,116.0,0
1688082,2015-08-08,24,AUTOMOTIVE,7.0,0
1752417,2015-09-13,29,HOME CARE,458.0,3
2608865,2017-01-08,1,HOME APPLIANCES,0.0,0
1669289,2015-07-28,46,HOME APPLIANCES,0.0,0
1683722,2015-08-05,50,PREPARED FOODS,92.0,1
1689177,2015-08-08,54,CELEBRATION,8.0,0
242891,2013-05-17,24,FROZEN FOODS,214.808,0
1912379,2015-12-12,17,PREPARED FOODS,94.0,0
107876,2013-03-02,35,SEAFOOD,2.0,0
1772112,2015-09-24,31,GROCERY I,3149.368,5
2404408,2016-09-14,22,POULTRY,149.573,0
2752481,2017-03-29,39,HOME APPLIANCES,1.0,0
2707264,2017-03-04,20,EGGS,162.0,4
1664362,2015-07-25,9,CLEANING,1747.0,0
2626611,2017-01-17,8,DELI,186.255,7
2558132,2016-12-09,36,BREAD/BAKERY,360.0,0
1165600,2014-10-18,14,CLEANING,1576.0,1
1633934,2015-07-08,54,BREAD/BAKERY,251.0,0
494062,2013-10-05,21,LADIESWEAR,0.0,0
1018914,2014-07-27,48,CELEBRATION,28.0,0
38317,2013-01-22,34,BOOKS,0.0,0
2348817,2016-08-14,13,DELI,124.0,6
2841173,2017-05-18,28,BREAD/BAKERY,458.0,3
881883,2014-05-11,52,MEATS,0.0,0
1379825,2015-02-16,24,PREPARED FOODS,65.0,0
417973,2013-08-23,36,POULTRY,59.352,0
2622,2013-01-02,32,HOME AND KITCHEN I,0.0,0
1891493,2015-11-30,30,SEAFOOD,4.0,0
1659222,2015-07-23,14,HOME AND KITCHEN I,13.0,0
2324749,2016-07-31,37,SCHOOL AND OFFICE SUPPLIES,1.0,0
2077958,2016-03-15,13,HARDWARE,0.0,0
793151,2014-03-23,13,PREPARED FOODS,16.0,0
263567,2013-05-28,53,PREPARED FOODS,0.0,0
658234,2014-01-06,28,HOME AND KITCHEN II,5.0,0
554936,2013-11-08,3,DAIRY,1374.0,0
171083,2013-04-07,1,FROZEN FOODS,47.0,0
2001962,2016-02-01,30,HOME APPLIANCES,0.0,0
169344,2013-04-06,10,LINGERIE,13.0,0
2352380,2016-08-16,13,DAIRY,253.0,0
2546290,2016-12-02,53,EGGS,113.0,24
2841619,2017-05-18,4,"LIQUOR,WINE,BEER",61.0,3
952583,2014-06-20,37,BREAD/BAKERY,422.078,1
458157,2013-09-15,14,HOME CARE,0.0,0
2703517,2017-03-02,15,PERSONAL CARE,231.0,8
2344023,2016-08-11,29,AUTOMOTIVE,7.0,0
1461595,2015-04-03,19,PERSONAL CARE,198.0,0
2901301,2017-06-21,15,CLEANING,791.0,40
2114362,2016-04-04,34,LADIESWEAR,7.0,0
603961,2013-12-05,54,POULTRY,61.168,0
1819741,2015-10-21,18,"LIQUOR,WINE,BEER",51.0,0
1687748,2015-08-08,14,PREPARED FOODS,72.0,0
2162387,2016-05-01,31,PREPARED FOODS,161.627,0
369690,2013-07-27,31,MEATS,279.18,0
448170,2013-09-09,33,PRODUCE,0.0,0
533619,2013-10-27,31,DELI,216.289,0
1427876,2015-03-15,22,SEAFOOD,0.0,0
695221,2014-01-27,16,EGGS,244.0,0
2661263,2017-02-06,3,FROZEN FOODS,289.51,3
2602833,2017-01-04,4,MEATS,381.982,0
618492,2013-12-14,13,CELEBRATION,0.0,0
424967,2013-08-27,32,PET SUPPLIES,0.0,0
1488821,2015-04-18,32,PET SUPPLIES,0.0,0
863624,2014-05-01,40,HARDWARE,0.0,0
1497668,2015-04-23,30,PREPARED FOODS,17.0,0
12238,2013-01-07,51,POULTRY,364.42,0
2102610,2016-03-28,54,HOME AND KITCHEN I,11.0,0
2567812,2016-12-14,8,HOME AND KITCHEN II,27.0,3
2107366,2016-03-31,38,LADIESWEAR,9.0,0
1087846,2014-09-04,32,BABY CARE,0.0,0
1693428,2015-08-11,24,AUTOMOTIVE,0.0,0
1595599,2015-06-17,29,HOME AND KITCHEN II,8.0,0
29248,2013-01-17,3,EGGS,338.0,0
590016,2013-11-28,14,DELI,76.0,0
1045755,2014-08-11,50,HOME CARE,0.0,0
2022299,2016-02-12,50,PET SUPPLIES,11.0,0
510099,2013-10-14,21,HOME CARE,0.0,0
978143,2014-07-04,53,MAGAZINES,1.0,0
235452,2013-05-13,15,PRODUCE,0.0,0
1436490,2015-03-20,15,AUTOMOTIVE,1.0,0
1740435,2015-09-06,42,HOME AND KITCHEN I,64.0,0
939380,2014-06-13,17,BEAUTY,0.0,0
594280,2013-11-30,33,HOME AND KITCHEN II,0.0,0
1102824,2014-09-12,51,PRODUCE,5329.442,0
2789783,2017-04-19,35,PREPARED FOODS,8.0,4
2962157,2017-07-25,22,FROZEN FOODS,39.0,0
1522712,2015-05-07,33,PET SUPPLIES,0.0,0
1359688,2015-02-05,1,"LIQUOR,WINE,BEER",119.0,0
2130828,2016-04-13,46,HOME CARE,391.0,5
1501585,2015-04-25,40,LADIESWEAR,0.0,0
2115466,2016-04-05,16,BABY CARE,1.0,0
92482,2013-02-21,53,HOME AND KITCHEN II,0.0,0
2325111,2016-07-31,47,PRODUCE,7693.533,1
619070,2013-12-14,29,MAGAZINES,0.0,0
716767,2014-02-08,20,CLEANING,0.0,0
1450386,2015-03-27,54,BEVERAGES,694.0,0
1184364,2014-10-28,4,PLAYERS AND ELECTRONICS,4.0,0
2025802,2016-02-14,49,SCHOOL AND OFFICE SUPPLIES,14.0,0
1452207,2015-03-28,6,DELI,445.79,2
2746842,2017-03-26,30,LINGERIE,3.0,0
2036102,2016-02-20,39,BEAUTY,7.0,0
2575326,2016-12-19,19,CELEBRATION,5.0,0
2846274,2017-05-21,20,MEATS,392.822,0
1506743,2015-04-28,35,PREPARED FOODS,10.0,0
836597,2014-04-16,32,HARDWARE,0.0,0
1212216,2014-11-13,21,PLAYERS AND ELECTRONICS,0.0,0
888083,2014-05-15,27,LAWN AND GARDEN,7.0,0
904991,2014-05-24,50,SEAFOOD,42.051,0
1504271,2015-04-27,16,SEAFOOD,4.0,0
1208884,2014-11-11,28,POULTRY,213.678,0
1695934,2015-08-12,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
824547,2014-04-09,44,DELI,417.838,0
2332397,2016-08-04,51,MAGAZINES,5.0,0
88185,2013-02-19,33,DELI,162.0,0
955532,2014-06-22,2,HOME APPLIANCES,0.0,0
2136955,2016-04-17,19,CLEANING,912.0,7
1992971,2016-01-27,29,BEAUTY,1.0,0
2253874,2016-06-21,49,CLEANING,1479.0,13
1926581,2015-12-20,16,DAIRY,331.0,0
2708354,2017-03-04,50,FROZEN FOODS,345.038,3
1835108,2015-10-29,49,FROZEN FOODS,204.085,3
511020,2013-10-14,47,HOME AND KITCHEN I,0.0,0
801714,2014-03-27,53,GROCERY I,0.0,0
2944630,2017-07-15,30,CLEANING,511.0,12
2196197,2016-05-20,30,HARDWARE,0.0,0
2643130,2017-01-27,20,POULTRY,499.23102,28
2516006,2016-11-15,53,LAWN AND GARDEN,0.0,0
1715514,2015-08-23,43,DELI,380.0,0
124691,2013-03-11,8,HOME APPLIANCES,4.0,0
204137,2013-04-25,36,SEAFOOD,0.0,0
131550,2013-03-15,5,GROCERY I,2449.0,0
2759704,2017-04-02,41,GROCERY II,19.0,0
2208146,2016-05-27,16,HOME APPLIANCES,0.0,0
814583,2014-04-04,15,FROZEN FOODS,55.0,0
2718286,2017-03-10,3,EGGS,532.0,30
484831,2013-09-30,12,POULTRY,86.437,0
2473284,2016-10-22,6,AUTOMOTIVE,4.0,0
126690,2013-03-13,14,BEVERAGES,343.0,0
317975,2013-06-28,30,LAWN AND GARDEN,0.0,0
1725516,2015-08-29,24,GROCERY I,4470.0,11
1540658,2015-05-17,37,LAWN AND GARDEN,20.0,0
2850690,2017-05-23,44,HOME CARE,535.0,14
86284,2013-02-18,3,"LIQUOR,WINE,BEER",127.0,0
1508809,2015-04-29,43,HOME AND KITCHEN II,17.0,0
278115,2013-06-06,12,MEATS,154.525,0
219540,2013-05-04,19,MEATS,271.665,0
1696670,2015-08-13,15,DAIRY,291.0,0
882933,2014-05-12,32,HOME CARE,0.0,0
202365,2013-04-24,37,DELI,117.056,0
1595775,2015-06-17,33,PLAYERS AND ELECTRONICS,4.0,0
673909,2014-01-15,18,HOME AND KITCHEN II,4.0,0
1583659,2015-06-10,43,"LIQUOR,WINE,BEER",3.0,0
786250,2014-03-19,2,PERSONAL CARE,282.0,0
835847,2014-04-16,11,MAGAZINES,0.0,0
1283755,2014-12-23,29,"LIQUOR,WINE,BEER",0.0,0
2967564,2017-07-28,24,CELEBRATION,37.0,0
2586789,2016-12-26,4,HOME CARE,330.0,6
1091345,2014-09-06,30,BEAUTY,0.0,0
1035408,2014-08-06,11,AUTOMOTIVE,8.0,0
1322400,2015-01-15,13,MEATS,142.699,14
2975399,2017-08-01,43,LAWN AND GARDEN,5.0,3
562315,2013-11-12,36,POULTRY,72.325,0
121797,2013-03-10,26,PLAYERS AND ELECTRONICS,0.0,0
1456348,2015-03-31,21,PERSONAL CARE,0.0,0
2709384,2017-03-05,3,HOME CARE,912.0,4
535104,2013-10-28,23,DELI,129.48,0
1459391,2015-04-01,7,SEAFOOD,78.715,0
1027282,2014-08-01,32,PERSONAL CARE,130.0,0
1207685,2014-11-10,44,HOME APPLIANCES,0.0,0
1343785,2015-01-27,13,PERSONAL CARE,153.0,0
491975,2013-10-04,13,FROZEN FOODS,9.0,0
1001231,2014-07-17,51,FROZEN FOODS,178.506,0
1529725,2015-05-11,30,EGGS,102.0,0
697602,2014-01-28,32,HOME AND KITCHEN I,4.0,0
302447,2013-06-19,45,BEAUTY,2.0,0
428054,2013-08-29,2,FROZEN FOODS,122.829,0
1485191,2015-04-16,30,PET SUPPLIES,0.0,0
1934693,2015-12-24,43,BEAUTY,0.0,0
1282795,2014-12-22,51,LADIESWEAR,5.0,0
2309062,2016-07-22,47,LADIESWEAR,39.0,0
1737287,2015-09-04,54,BEAUTY,1.0,0
2618760,2017-01-13,37,GROCERY I,3791.0,59
2164423,2016-05-02,39,LADIESWEAR,6.0,0
2083919,2016-03-18,30,BEAUTY,2.0,0
369792,2013-07-27,34,PLAYERS AND ELECTRONICS,0.0,0
887246,2014-05-14,53,DAIRY,0.0,0
2981286,2017-08-05,1,AUTOMOTIVE,5.0,0
111652,2013-03-04,41,GROCERY II,12.0,0
1510232,2015-04-30,33,LAWN AND GARDEN,0.0,0
2548598,2016-12-04,19,DAIRY,568.0,14
2593714,2016-12-30,34,GROCERY II,44.0,0
1402114,2015-02-28,5,EGGS,127.0,1
2867205,2017-06-01,9,AUTOMOTIVE,8.0,0
1689192,2015-08-08,54,LINGERIE,4.0,0
1542216,2015-05-18,30,PLAYERS AND ELECTRONICS,0.0,0
242155,2013-05-16,53,BABY CARE,0.0,0
1813528,2015-10-17,43,GROCERY II,0.0,0
2187184,2016-05-15,28,EGGS,450.0,1
2747179,2017-03-26,4,POULTRY,577.611,0
1857372,2015-11-11,24,AUTOMOTIVE,5.0,0
2638023,2017-01-24,28,BEVERAGES,3158.0,39
2307031,2016-07-21,40,BABY CARE,0.0,0
569879,2013-11-16,49,BEAUTY,10.0,0
2242016,2016-06-15,16,PREPARED FOODS,31.0,7
1925777,2015-12-19,42,PREPARED FOODS,107.285995,0
2799474,2017-04-24,8,HOME CARE,312.0,5
2533026,2016-11-25,31,GROCERY I,3047.105,72
2484952,2016-10-29,32,LADIESWEAR,0.0,0
99948,2013-02-26,13,MEATS,148.583,0
1035749,2014-08-06,20,FROZEN FOODS,0.0,0
2272426,2016-07-02,2,GROCERY II,37.0,0
1857872,2015-11-11,38,BREAD/BAKERY,446.996,0
31233,2013-01-18,35,HOME AND KITCHEN I,0.0,0
2370940,2016-08-26,33,"LIQUOR,WINE,BEER",33.0,0
872477,2014-05-06,39,MAGAZINES,0.0,0
641900,2013-12-28,2,HOME APPLIANCES,1.0,0
1303176,2015-01-04,24,CELEBRATION,0.0,0
1179407,2014-10-25,50,LAWN AND GARDEN,5.0,0
1726364,2015-08-29,48,BEAUTY,12.0,0
2964734,2017-07-26,44,HARDWARE,3.0,0
1136336,2014-10-01,42,HARDWARE,0.0,0
2714418,2017-03-08,21,BEVERAGES,2257.0,20
2246466,2016-06-17,40,MEATS,107.792,0
103260,2013-02-27,7,BEVERAGES,1538.0,0
2913747,2017-06-28,14,GROCERY I,2252.0,63
2839275,2017-05-17,24,LINGERIE,6.0,1
969933,2014-06-30,23,PRODUCE,1.0,0
1543607,2015-05-19,2,SEAFOOD,17.818,0
1488272,2015-04-18,18,BREAD/BAKERY,950.0,0
1229405,2014-11-22,53,MAGAZINES,3.0,0
2525210,2016-11-21,12,HOME APPLIANCES,0.0,0
19816,2013-01-12,15,HOME AND KITCHEN II,0.0,0
146460,2013-03-24,19,CELEBRATION,0.0,0
1804674,2015-10-12,45,BEVERAGES,6841.0,4
853659,2014-04-26,11,HOME AND KITCHEN I,0.0,0
1400562,2015-02-27,7,DELI,184.576,50
908275,2014-05-26,43,HOME AND KITCHEN II,0.0,0
589209,2013-11-27,40,PLAYERS AND ELECTRONICS,0.0,0
2820054,2017-05-06,35,CELEBRATION,10.0,0
2679434,2017-02-16,39,SEAFOOD,9.509,0
290944,2013-06-13,22,HOME AND KITCHEN II,0.0,0
1032269,2014-08-04,22,PREPARED FOODS,0.0,0
1786785,2015-10-02,43,AUTOMOTIVE,8.0,0
1410764,2015-03-05,42,HARDWARE,0.0,0
1805336,2015-10-13,14,BREAD/BAKERY,182.0,0
233031,2013-05-11,47,HOME CARE,0.0,0
867817,2014-05-03,9,HOME AND KITCHEN II,0.0,0
1981143,2016-01-20,46,LINGERIE,8.0,0
2448593,2016-10-09,12,PET SUPPLIES,0.0,0
629440,2013-12-20,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2625562,2017-01-17,28,HOME AND KITCHEN II,15.0,2
1511424,2015-05-01,17,MEATS,306.70102,0
1004352,2014-07-19,39,PRODUCE,1557.867,17
307696,2013-06-22,42,BOOKS,0.0,0
2423952,2016-09-25,21,BEVERAGES,3404.0,19
978230,2014-07-04,7,FROZEN FOODS,315.171,2
471740,2013-09-22,45,BREAD/BAKERY,1303.983,0
1520739,2015-05-06,29,AUTOMOTIVE,3.0,0
2019585,2016-02-11,25,HOME CARE,138.0,0
2886211,2017-06-12,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
1019625,2014-07-28,18,MEATS,45.35,0
735394,2014-02-18,42,"LIQUOR,WINE,BEER",0.0,0
1839791,2015-11-01,30,DAIRY,205.0,0
2456085,2016-10-13,22,PLAYERS AND ELECTRONICS,3.0,0
949826,2014-06-19,1,LAWN AND GARDEN,11.0,0
2007855,2016-02-04,46,BEVERAGES,4059.0,36
32992,2013-01-19,34,PERSONAL CARE,313.0,0
320038,2013-06-29,39,BOOKS,0.0,0
1779063,2015-09-28,27,AUTOMOTIVE,1.0,0
770024,2014-03-10,15,BEAUTY,1.0,0
1688125,2015-08-08,25,EGGS,404.0,0
386342,2013-08-05,49,FROZEN FOODS,216.0,0
2224818,2016-06-05,33,MEATS,419.745,0
60358,2013-02-03,52,BABY CARE,0.0,0
2806209,2017-04-28,46,LINGERIE,11.0,1
2116230,2016-04-05,37,CELEBRATION,8.0,0
1754112,2015-09-14,26,PRODUCE,329.038,0
2941567,2017-07-13,44,GROCERY II,76.0,1
788,2013-01-01,30,PREPARED FOODS,0.0,0
1067911,2014-08-24,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
974155,2014-07-02,41,POULTRY,218.224,0
189075,2013-04-17,14,HOME CARE,0.0,0
750439,2014-02-27,15,LADIESWEAR,0.0,0
1685276,2015-08-06,44,SEAFOOD,89.747,0
511334,2013-10-14,6,SEAFOOD,16.881,0
536183,2013-10-28,52,SEAFOOD,0.0,0
2557151,2016-12-08,9,HARDWARE,0.0,0
1431409,2015-03-17,22,BABY CARE,0.0,0
1096886,2014-09-09,35,SEAFOOD,1.0,0
801952,2014-03-28,10,LADIESWEAR,9.0,0
2092682,2016-03-23,26,LAWN AND GARDEN,0.0,0
370950,2013-07-28,17,PRODUCE,0.0,0
2704319,2017-03-02,38,BEAUTY,13.0,1
77662,2013-02-13,38,GROCERY II,33.0,0
2555253,2016-12-07,54,PRODUCE,387.497,0
1066151,2014-08-23,23,LAWN AND GARDEN,0.0,0
1334761,2015-01-22,10,EGGS,33.0,12
2802066,2017-04-26,30,BEVERAGES,1015.0,28
1858720,2015-11-12,11,POULTRY,338.765,0
1445572,2015-03-25,2,CLEANING,809.0,1
688833,2014-01-23,36,MEATS,186.2984,0
893820,2014-05-18,38,HOME AND KITCHEN I,0.0,0
215703,2013-05-02,11,HOME AND KITCHEN I,0.0,0
1231861,2014-11-24,23,BOOKS,0.0,0
2929201,2017-07-06,47,"LIQUOR,WINE,BEER",125.0,5
774658,2014-03-12,44,HOME AND KITCHEN II,13.0,0
672525,2014-01-14,29,HOME CARE,0.0,0
2750468,2017-03-28,32,HOME APPLIANCES,0.0,0
1520532,2015-05-06,22,MEATS,0.0,0
700747,2014-01-30,20,PERSONAL CARE,0.0,0
2313169,2016-07-25,13,BABY CARE,0.0,0
1929153,2015-12-21,38,CELEBRATION,9.0,0
1687824,2015-08-08,17,CELEBRATION,21.0,0
211924,2013-04-29,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
2717793,2017-03-10,16,GROCERY I,1488.0,26
2091589,2016-03-22,45,HOME AND KITCHEN II,44.0,1
242140,2013-05-16,52,LADIESWEAR,0.0,0
867498,2014-05-03,49,PLAYERS AND ELECTRONICS,0.0,0
1227859,2014-11-22,10,POULTRY,245.527,0
1399942,2015-02-27,39,HOME AND KITCHEN II,22.0,0
2289014,2016-07-11,35,BEAUTY,0.0,0
1282100,2014-12-22,32,HOME APPLIANCES,1.0,0
2572521,2016-12-17,4,CELEBRATION,47.0,0
2276914,2016-07-04,45,GROCERY II,61.0,0
2012786,2016-02-07,34,HOME APPLIANCES,0.0,0
9585,2013-01-06,28,HOME AND KITCHEN I,0.0,0
417316,2013-08-23,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
2256984,2016-06-23,36,HOME AND KITCHEN I,15.0,0
82788,2013-02-16,31,MEATS,257.521,0
1029901,2014-08-02,7,BOOKS,0.0,0
1185921,2014-10-29,34,AUTOMOTIVE,8.0,0
533278,2013-10-27,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
726209,2014-02-13,35,FROZEN FOODS,27.0,0
56240,2013-02-01,37,DAIRY,652.0,0
2208304,2016-05-27,20,EGGS,104.0,1
2687968,2017-02-21,29,LADIESWEAR,0.0,0
2519173,2016-11-17,42,LADIESWEAR,10.0,0
2233221,2016-06-10,2,GROCERY I,3535.0,63
1728895,2015-08-31,19,PERSONAL CARE,235.0,0
872055,2014-05-06,27,PRODUCE,1.0,0
2922997,2017-07-03,23,"LIQUOR,WINE,BEER",19.0,2
2534585,2016-11-26,25,LAWN AND GARDEN,4.0,0
2407203,2016-09-15,50,HOME CARE,357.0,13
2769992,2017-04-08,30,BREAD/BAKERY,78.0,3
822939,2014-04-08,49,HOME CARE,0.0,0
2127191,2016-04-11,44,FROZEN FOODS,343.0,1
345668,2013-07-13,8,PET SUPPLIES,0.0,0
1225307,2014-11-20,39,HOME APPLIANCES,2.0,0
1396452,2015-02-25,40,MEATS,116.965004,0
470735,2013-09-22,17,MAGAZINES,0.0,0
2150286,2016-04-24,42,CELEBRATION,5.0,0
1576671,2015-06-06,47,PRODUCE,7265.488,0
1244227,2014-12-01,2,POULTRY,629.458,0
2161152,2016-04-30,47,HOME AND KITCHEN I,42.0,1
913013,2014-05-29,27,BEAUTY,3.0,0
1598464,2015-06-19,1,EGGS,190.0,29
2885852,2017-06-12,31,BEAUTY,3.0,2
1907341,2015-12-09,26,CLEANING,299.0,5
1161703,2014-10-15,54,BOOKS,0.0,0
1727307,2015-08-30,24,LINGERIE,5.0,0
2702149,2017-03-01,27,EGGS,324.0,4
1269340,2014-12-15,24,POULTRY,669.98,2
359517,2013-07-21,46,HOME AND KITCHEN I,0.0,0
1482402,2015-04-14,52,DELI,0.0,0
1623954,2015-07-03,24,MEATS,694.642,50
1645329,2015-07-15,24,HOME AND KITCHEN I,41.0,0
2448827,2016-10-09,19,PREPARED FOODS,49.0,1
368202,2013-07-26,4,LINGERIE,5.0,0
2553747,2016-12-07,13,DELI,166.0,12
574839,2013-11-19,38,GROCERY I,2907.0,0
2999370,2017-08-15,17,AUTOMOTIVE,9.0,0
2102957,2016-03-29,14,SEAFOOD,8.0,0
1764292,2015-09-20,12,GROCERY II,6.0,0
2103084,2016-03-29,18,PLAYERS AND ELECTRONICS,7.0,0
695983,2014-01-27,37,GROCERY II,70.0,0
2243142,2016-06-15,48,AUTOMOTIVE,14.0,1
2806670,2017-04-29,1,LAWN AND GARDEN,16.0,0
213256,2013-04-30,42,EGGS,0.0,0
2506886,2016-11-10,48,DAIRY,989.0,30
840167,2014-04-18,32,LAWN AND GARDEN,0.0,0
1560287,2015-05-28,38,HARDWARE,0.0,0
384240,2013-08-04,4,LINGERIE,11.0,0
230967,2013-05-10,4,AUTOMOTIVE,3.0,0
1900287,2015-12-05,28,HOME AND KITCHEN I,36.0,0
2986396,2017-08-07,51,POULTRY,689.437,0
1626951,2015-07-04,9,HOME CARE,778.0,0
1463049,2015-04-04,1,PLAYERS AND ELECTRONICS,0.0,0
92913,2013-02-22,16,HOME CARE,0.0,0
368583,2013-07-26,50,CELEBRATION,0.0,0
2155291,2016-04-27,32,POULTRY,50.431,0
2480671,2016-10-27,12,POULTRY,184.718,0
432134,2013-08-31,33,SEAFOOD,0.0,0
2050175,2016-02-28,33,HOME APPLIANCES,1.0,0
